Candle Warmer with Country Star in Rustic Tin,733STRT,(All) Irvin's Products|Wax Warmers||||||||,"For the person who hesitates to burn a candle, we have the answer! The bulb in our Candle Warmer melts the candle, in just a few hours, as it sits in our unique metal rack giving a scent without any open flame. Use our candle warmer refills or melt regular candles up to 4 3/4 wide or oval candles that do not fit in ceramic warmers. Plus you get the added benefit of a lovely nightlight that casts patterns of light on nearby walls! 1 candelabra socket, 60 watts maximum; Bulb included. Always use a straight sided jar candle for warming, not included. Made in the USA.",In Stock,,,1,8.75-Inches  high and 7.5-Inches diameter,1,14.50,,0.00,,0.00,1,733STRT.jpg,
Candle Warmer with Regular Star in Country Tin,733RGSCT,(All) Irvin's Products|Wax Warmers||||||||,"For the person who hesitates to burn a candle, we have the answer! The bulb in our Candle Warmer melts the candle, in just a few hours, as it sits in our unique metal rack giving a scent without any open flame. Use our candle warmer refills or melt regular jar candles up to 4 3/4"" wide or oval candles that do not fit in ceramic warmers. Plus you get the added benefit of a lovely nightlight on nearby walls! 1 candelabra socket, 60 watts maximum; Bulb included. Always use a straight sided jar candle for warming, not included. Made in the USA.",In Stock,,,1,8.75-Inches  high and 7.5-Inches  diameter,1,14.50,,0.00,,0.00,1,733RGSCT.jpg,
Candle Warmer with Regular Star in Kettle Black,733RGSKB,(All) Irvin's Products|Wax Warmers||||||||,"For the person who hesitates to burn a candle, we have the answer! The bulb in our Candle Warmer melts the candle, in just a few hours, as it sits in our unique metal rack giving a scent without any open flame. Use our candle warmer refills or melt regular jar candles up to 4 3/4 wide or oval candles that do not fit in ceramic warmers. Plus you get the added benefit of a lovely nightlight that cast patterns of light on nearby walls! 1 candelabra socket, 60 watts maximum; Bulb included. Always use a straight sided jar candle for warming, not included. Made in the USA.",In Stock,,,1,8.75-Inches high and 7.5-Inches diameter,1,14.50,,0.00,,0.00,1,733RGSKB.jpg,
Candle Warmer with Regular Star in Rustic Tin,733RGSRT,(All) Irvin's Products|Wax Warmers||||||||,"For the person who hesitates to burn a candle, we have the answer! The bulb in our Candle Warmer melts the candle, in just a few hours, as it sits in our unique metal rack giving a scent without any open flame. Use our candle warmer refills or melt regular candles up to 4 3/4 wide or oval candles that do not fit in ceramic warmers. Plus you get the added benefit of a lovely nightlight that cast patterns of light on nearby walls! 1 candelabra socket, 60 watts maximum; Bulb included. Always use a straight sided jar candle for warming, not included. Made in the USA.",In Stock,,,1,8.75-Inches  high 7.5-Inches diameter,1,14.50,,0.00,,0.00,1,733RGSRT.jpg,
Candle Warmer with Willow and Sheep in Kettle Black,733WLKB,(All) Irvin's Products|Wax Warmers||||||||,"For the person who hesitates to burn a candle, we have the answer! The bulb in our Candle Warmer melts the candle, in just a few hours, as it sits in our unique metal rack giving a scent without any open flame. Use our candle warmer refills or melt regular jar candles up to 4 3/4 wide or oval candles that do not fit in ceramic warmers. Plus you get the added benefit of a lovely nightlight that cast patterns of light on nearby walls! 1 candelabra socket, 60 watts maximum; Bulb included. Always use a straight sided jar candle for warming, not included. Made in the USA.",In Stock,,,1,8.75-Inches high and 7.5-Inches diameter,1,14.50,,0.00,,0.00,1,733WLKB.jpg,
Candlestick Accent Light in Blackened Tin,825BT,(All) Irvin's Products|Accent Lighting||||||||,"A tall candlestick lamp reminiscent of days gone by. Skillfully crafted by our team of metal crafters, the Candlestick Accent Lamp Base is wonderful when used on it's own in the window or on a shelf. And for a change, it also looks great with one of our smaller pierced tin shades attached to the lightbulb. One great lamp, two different looks. Wired with 7' cord and line switch; Plugs into wall outlet. Candelabra socket, 1 x 60 watts maximum wattage. Made in the USA.",In Stock,,,1,9-Inches high and 5.5-Inches diameter,1,19.00,,0.00,,0.00,1,825BT.jpg,
Canning Table Pendant in Brushed Tin,K18-54BU,(All) Irvin's Products|Pendants|(Newest) Products|||||||,"A great utilitarian looking pendant for use anywhere in your home. This would especially compliment a breakfast nook or kitchen area of a farmhouse or country style home. Antiqued brushed tin finish. Includes canopy kit and 6.5-feet of wire with chain for hardwire installation. Standard socket, 1 x 150 watts maximum wattage.",Out of stock - order to ship after 06/15/18,,,1,12.5-Inches high and 14-Inches wide and 14-Inches deep,1,40.00,,0.00,,0.00,1,K18-54BU.jpg,
Canopy Candle Holder,K14-01,(All) Irvin's Products|Candle Holders||||||||,"A wonderful accent for your jar candle that will add a bit of primitive charm to your home. Smokey black finish. Holds a traditional jar candle, not included. Not to be used as a carrier for a jar candle.",In Stock,,,1,Measure: 11-Inches high and 7-Inches wide and 5.75-Inches deep,1,7.75,,0.00,,0.00,1,K14-01.jpg,
Canterbury Sconce,K14-16,(All) Irvin's Products|Candle Holders||||||||,"A small traditional candle sconce for use on the walls of your home, cabin or office. Imported. Smokey black finish. Holds a battery operated taper or regular taper candle, sold separately. Metal construction. Smokey Black finish. For use with a regular or battery operated taper which is not included.",In Stock,,,1,10-Inches high and 4.5-Inches wide and 4-Inches deep,1,5.00,,0.00,,0.00,1,K14-16.jpg,
Cape Cod Wall Lantern in Antique Copper,136WBCOP,(All) Irvin's Products|Outdoor Lights||||||||,"If you're looking for a small light for your side door or patio entrance, this is your answer! The solid handcrafted design will last for years. Candelabra sockets, 1 x 60 watts maximum wattage; This lantern has an open bottom. UL listed for damp locations. Solid copper; Clear glass; Lacquer coating for protection from the elements; Finish will darken over time but will not get verdigris. Made in the USA.",In Stock,,,1,11-Inches high and 4.25-Inches wide and 5.25-Inches deep,1,73.00,,0.00,,0.00,1,136WBCOP.jpg,
Cape Cod Wall Lantern in Weathered Brass,136WBBR,(All) Irvin's Products|Outdoor Lights||||||||,"If you're looking for a small light for your side door or patio entrance, this is your answer! The solid handcrafted design will last for years. Candelabra socket, 1 x 60 watts maximum wattage; This lantern has an open bottom. UL listed for damp locations. Solid brass; Clear glass; Lacquer coating for protection from the elements; Finish will darken over time. Made in the USA.",In Stock,,,1,11-Inches high and 4.25-Inches wide and 5.25-Inches deep,1,73.00,,0.00,,0.00,1,136WBBR.jpg,
Cedar Creek Lamp Base in Americana Black,836TBOR,(All) Irvin's Products|Lamp Bases||||||||,"A beautiful lamp base that is the perfect size for a medium sized room. Our Cedar Creek Lamp base will add beauty and illumination to your bedroom, family room, or entry hall. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Textured black paint finish; Shade not included. Made in USA.",In Stock,,,1,22-Inches high and 11-Inches diameter,1,145.50,,0.00,,0.00,1,836TBOR.jpg,
Cedar Creek Lamp Base in Americana Espresso with Shade,836TESB,(All) Irvin's Products|Lamp Bases||||||||,"A beautiful lamp base is the perfect size for a medium sized room. Our Cedar Creek Lamp base will add beauty and illumination to your bedroom, family room, or entry hall. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Textured espresso with red stripe paint finish; Shade not included. Made in USA.",In Stock,,,1,22-Inches high and 11-Inches diameter,1,145.50,,0.00,,0.00,1,836TESB.jpg,
Cedar Creek Lamp Base in Americana Pearwood,836TPWD,(All) Irvin's Products|Lamp Bases||||||||,"A beautiful lamp base that is the perfect size for a medium sized room. Our Cedar Creek Lamp base will add beauty and illumination to your bedroom, family room, or entry hall. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Textured pearwood paint finish; Shade not included. Made in USA.",In Stock,,,1,22-Inches high and 11-Inches diameter,1,145.50,,0.00,,0.00,1,836TPWD.jpg,
Cedar Creek Lamp Base in Americana Red,836TPLR,(All) Irvin's Products|Lamp Bases||||||||,"A beautiful lamp base that is the perfect size for a medium sized room. Our Cedar Creek Lamp base will add beauty and illumination to your bedroom, family room, or entry hall. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Textured dark red paint finish; Shade not included. Made in USA.",In Stock,,,1,22-Inches high and 11-Inches diameter,1,145.50,,0.00,,0.00,1,836TPLR.jpg,
Cedar Creek Lamp Base in Americana White,836TVWH,(All) Irvin's Products|Lamp Bases||||||||,"A beautiful lamp base that is the perfect size for a medium sized room. Our Cedar Creek Lamp base will add beauty and illumination to your bedroom, family room, or entry hall. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Textured vintage white paint finish; Shade not included. Made in USA.",Out of stock - order to ship after 05/21/18,,,1,22-Inches high and 11-Inches diameter,1,145.50,,0.00,,0.00,1,836TVWH.jpg,
Cedar Creek Lamp Base in Sturbridge Black with Red Stripe,836SBKSRD,(All) Irvin's Products|Lamp Bases||||||||,"A beautiful lamp base that is the perfect size for a medium sized room. Our Cedar Creek Lamp base will add beauty and illumination to your bedroom, family room, or entry hall. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Lightly distressed smooth black with red stripe paint finish; Shade not included. Made in USA.",In Stock,,,1,22-Inches high and 11-Inches diameter,1,145.50,,0.00,,0.00,1,836SBKSRD.jpg,
Cedar Creek Lamp Base in Sturbridge Red,836SRD,(All) Irvin's Products|Lamp Bases||||||||,"A beautiful lamp base that is the perfect size for a medium sized room. Our Cedar Creek Lamp base will add beauty and illumination to your bedroom, family room, or entry hall. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts maximum watts. UL listed for dry locations. Lightly distressed smooth red paint finish; Shade not  included. Made in USA.",In Stock,,,1,22-Inches high and 11-Inches diameter,1,145.50,,0.00,,0.00,1,836SRD.jpg,
Cedar Creek Lamp in Americana Black with Shade,836ATBOR,(All) Irvin's Products|Lamps with Shade||||||||,"A beautiful lamp that is the perfect size for a medium sized room. Our Cedar Creek Lamp will add beauty and illumination to your bedroom, family room, or entry hall. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Textured black over red paint finish; Ivory Lined shade included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,22-Inches high and 15-Inches diameter,1,163.50,,0.00,,0.00,1,836ATBOR.jpg,
Cedar Creek Lamp in Americana Black with Shade,836XTBOR,(All) Irvin's Products|Lamps with Shade||||||||,"A beautiful lamp that is the perfect size for a medium sized room. Our Cedar Creek Lamp will add beauty and illumination to your bedroom, family room, or entry hall. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Textured black over red paint finish; Black textured shade included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,22-Inches high and 15-Inches diameter,1,163.50,,0.00,,0.00,1,836XTBOR.jpg,
Cedar Creek Lamp in Americana Espresso with Shade,836ATESB,(All) Irvin's Products|Lamps with Shade||||||||,"A beautiful lamp that is the perfect size for a medium sized room. Our Cedar Creek Lamp will add beauty and illumination to your bedroom, family room, or entryway. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Textured black over red paint finish; Ivory Lined shade included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,22-Inches high and 15-Inches diameter,1,163.50,,0.00,,0.00,1,836ATESB.jpg,
Cedar Creek Lamp in Americana Espresso with Shade,836XTESB,(All) Irvin's Products|Lamps with Shade||||||||,"A beautiful lamp that is the perfect size for a medium sized room. Our Cedar Creek Lamp will add beauty and illumination to your bedroom, family room, or entry hall. Has a 7-foot cord and line switch; Plugs into wall outlet; Top center has a standard socket, 1 x 150 watts max; Arms have candelabra sockets, 4 x 60 watts max. UL listed for dry locations. Textured espresso with brick stripes paint finish; Black textured shade included. Lamp Base is made in the USA, Shade is Imported.",In Stock,,,1,22-Inches high and 15-Inches diameter,1,163.50,,0.00,,0.00,1,836XTESB.jpg,
