White Gloss Gable Box,GB422W,N|o| |o|p|t|i|o|n,Home|Boxes - Gable Boxes|Gable Boxes|White Gloss Gable Boxes,,,No set.,,"4"" x 2 1/2"" x 2 1/2"" - 100/case","White Gloss Gable Box
4"" x 2 1/2"" x 2 1/2""
100/case
Price per case.

Custom printing available. Contact customer service at 1-800-624-6244 for information.",1,$52.00 ,,,,,,,http://www.packagingsource.com/resize/images/Gable-Boxes.jpg?bw=1000&w=1000&bh=1000&h=1000
Rainbow Santa Tissue Paper,XPT645B,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Holiday Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 240 sheets/pack","240 sheets per package.
20"" x 30"" tissue paper.
Price per package.",1,$49.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Rainbow-Santa-Tissue-Paper/J-R-Holiday-Catalog-2018-905.jpg?bw=1000&w=1000&bh=1000&h=1000
Navy Blue Spring-Fill Crinkle Cut,C10-NB,N|o| |o|p|t|i|o|n,Home|Shreds|Crinkle Cut Shred|10 lb Spring-Fill Crinkle Cut,,,No set.,,10# Box,"10 lb box
Spring-Fill Crinkle Cut
Crinkle Cut™ shred requires no fluffing and manipulating. In one clean motion, a gift packer grabs the appropriate amount of shred and fills up the container. Speaking of clean, that's another great benefit: since you don't need to pull at it to puff it out, Crinkle Cut™ shred creates little-to-no dust, leading to a better workplace and happy gift packers.",1,$29.50 ,,,,,,,http://www.packagingsource.com/resize/images/Springfill_Crinkle_Navy-Blue.jpg?bw=1000&w=1000&bh=1000&h=1000
Snowbirds/Kraft Gift Wrap,X6231 C,Please Select Size,Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Snowbirds-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-263.gif?bw=1000&w=1000&bh=1000&h=1000
Snowbirds/Kraft Gift Wrap,X6231 C,"18"" x 417' Half Ream / $119.00",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Snowbirds-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-263.gif?bw=1000&w=1000&bh=1000&h=1000
Snowbirds/Kraft Gift Wrap,X6231 C,"18"" x 833' Full Ream / $207.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Snowbirds-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-263.gif?bw=1000&w=1000&bh=1000&h=1000
Snowbirds/Kraft Gift Wrap,X6231 C,"24"" x 100' Cutter Box / $38.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Snowbirds-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-263.gif?bw=1000&w=1000&bh=1000&h=1000
Snowbirds/Kraft Gift Wrap,X6231 C,"24"" x 417' Half Ream / $111.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Snowbirds-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-263.gif?bw=1000&w=1000&bh=1000&h=1000
Snowbirds/Kraft Gift Wrap,X6231 C,"24"" x 833' Full Ream / $199.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Snowbirds-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-263.gif?bw=1000&w=1000&bh=1000&h=1000
Red/Gold/Green Golden Blend Parchment Shred,GV10-RG,N|o| |o|p|t|i|o|n,Home|Shreds|Golden Blend Parchment Shred,,,No set.,,10# Box,"Golden Blend Parchment Shred
10# per Box
Price per Box",1,$51.90 ,,,,,,,http://www.packagingsource.com/resize/images/Springfill_Veryfine_Christmas-Golden-Blend.jpg?bw=1000&w=1000&bh=1000&h=1000
Two-Piece Lock Corner Box,GB14142,Please Select a Color|Natural Kraft|White Gloss,Home|Boxes - Gift & Apparel|Two Piece Lock Corner Gift Boxes,,,No set.,,"14"" x 14"" x 2"" - 50/case","Two Piece Lock Corner Gift Box
White Gloss or Natural Kraft
Price per case
50 per case
Use: Trays, Cake Platter",1,$56.90 ,,,,,,,http://www.packagingsource.com/resize/images/White-2-piece-lock-corner.jpg?bw=1000&w=1000&bh=1000&h=1000
Christmas Weave Gift Wrap,X5482 C,Please Select Size,Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Christmas-Weave-Gift-Wrap/Shamrock-2017-catalog-150dpi-205.gif?bw=1000&w=1000&bh=1000&h=1000
Christmas Weave Gift Wrap,X5482 C,"18"" x 417' Half Ream / $119.00",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Christmas-Weave-Gift-Wrap/Shamrock-2017-catalog-150dpi-205.gif?bw=1000&w=1000&bh=1000&h=1000
Christmas Weave Gift Wrap,X5482 C,"18"" x 833' Full Ream / $207.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Christmas-Weave-Gift-Wrap/Shamrock-2017-catalog-150dpi-205.gif?bw=1000&w=1000&bh=1000&h=1000
Christmas Weave Gift Wrap,X5482 C,"24"" x 100' Cutter Box / $38.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Christmas-Weave-Gift-Wrap/Shamrock-2017-catalog-150dpi-205.gif?bw=1000&w=1000&bh=1000&h=1000
Christmas Weave Gift Wrap,X5482 C,"24"" x 417' Half Ream / $111.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Christmas-Weave-Gift-Wrap/Shamrock-2017-catalog-150dpi-205.gif?bw=1000&w=1000&bh=1000&h=1000
Christmas Weave Gift Wrap,X5482 C,"24"" x 833' Full Ream / $199.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Christmas-Weave-Gift-Wrap/Shamrock-2017-catalog-150dpi-205.gif?bw=1000&w=1000&bh=1000&h=1000
Mod Mittens Gift Wrap,X7899 C,Please Select Size,Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Mod-Mittens-Gift-Wrap/Mod-Mittens.jpg?bw=1000&w=1000&bh=1000&h=1000
Mod Mittens Gift Wrap,X7899 C,"18"" x 417' Half Ream / $119.00",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Mod-Mittens-Gift-Wrap/Mod-Mittens.jpg?bw=1000&w=1000&bh=1000&h=1000
Mod Mittens Gift Wrap,X7899 C,"18"" x 833' Full Ream / $207.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Mod-Mittens-Gift-Wrap/Mod-Mittens.jpg?bw=1000&w=1000&bh=1000&h=1000
Mod Mittens Gift Wrap,X7899 C,"24"" x 100' Cutter Box / $38.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Mod-Mittens-Gift-Wrap/Mod-Mittens.jpg?bw=1000&w=1000&bh=1000&h=1000
Mod Mittens Gift Wrap,X7899 C,"24"" x 417' Half Ream / $111.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Mod-Mittens-Gift-Wrap/Mod-Mittens.jpg?bw=1000&w=1000&bh=1000&h=1000
Mod Mittens Gift Wrap,X7899 C,"24"" x 833' Full Ream / $199.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Mod-Mittens-Gift-Wrap/Mod-Mittens.jpg?bw=1000&w=1000&bh=1000&h=1000
"Teal Curling Ribbon - 3/16"" x 500yds",C1-33,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Curling Ribbon,,,No set.,,No dim.,"Curling Ribbon
Price per roll.",1,$2.09 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Teal-Curling-Ribbon-3-16-x-500yds/curlingribbon_teal.jpg?bw=1000&w=1000&bh=1000&h=1000
Natural Kraft Shopping Bags Ink Printed (Take Out),NKTO-INK,Please select a bag color|Natural Kraft|Please select an ink color|Acid Green (PMS 382C)|Aquamarine (PMS 3115C)|Azul (PMS 285C)|Bamboo (PMS 379C)|Black|Brick Red (PMS 1805C)|Bright Red (PMS 185C)|Bright Teal (PMS 327C)|Bruno (PMS 477C)|Copper (PMS 876C)|Dark Chocolate (PMS 490C)|Forest Green (PMS 560C)|Gold (PMS 872C)|Greensboro Green (PMS 354C)|Hot Pink (PMS 219C)|Kelly Green (PMS 347C)|Lake Blue (PMS 286C)|Leaf (PMS 384C)|Lime Green (PMS 375C)|Lipstick Red (PMS 199C)|Milk Chocolate (PMS 174C)|Navy Blue (PMS 281C)|Orange (PMS 021C)|Pantone Purple|Pantone Violet|Peacock (PMS 3145C)|Process Blue|Reflex Blue|Rhodamine Red|Royal Blue (PMS 293C)|Royal Purple (PMS 526C)|Ruby (PMS 222C)|Shamrock Green (PMS 342C)|Silver (PMS 877C)|Smoke Grey (PMS 431C)|Teal (PMS 322C)|Warm Burgundy (PMS 209C)|Yellow (PMS 108C),Home|Custom Packaging|Custom Natural Kraft Shopping Bags (Ink Printed),,,No set.,,"13"" x 7"" x 12 1/2"" - 250/case","Natural Kraft Paper Shopping Bags - Ink Printed
Case Pack: 250 bags
Minimum: 2 cases per size for custom ink printed bags.
Price per case includes 1 color/1 side printing.
Natural Kraft paper shopping bags are made from 50% recycled fiber.
Made in U.S.A.
FREE PRINTING PLATE
Click ""Specifications"" to see custom printing information.",2,$120.00 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Natural-Kraft-Shopping-Bags-Ink-Printed-Take-Out/BPP_Shpr_414_708_Natural_Pa.jpg?bw=1000&w=1000&bh=1000&h=1000
Primitive Star Black T-Shirt Bags (Medium) *Closeout*,PS-BLK-TS-M,N|o| |o|p|t|i|o|n,Home|Bags - Plastic Bags|T-Shirt Bags - Designs,,,No set.,,"12"" x 6"" x 23"" - 1,000/case","1,000 per case
Price per case",1,$54.90 ,,,,,,,http://www.packagingsource.com/resize/images/Primitive-Star-Black-T-shir.jpg?bw=1000&w=1000&bh=1000&h=1000
City Collection Paper Shopping Bags (Pup),CI-SH5,N|o| |o|p|t|i|o|n,Home|Bags - All Occasion Bags|City Paper Shopping Bags,,,No set.,,"5"" x 3"" x 8"" - 100/case","City Collection Shopping Bags
100 bags per case
Price per case",1,$59.90 ,,,,,,,http://www.packagingsource.com/resize/images/City-Collection-PUP.jpg?bw=1000&w=1000&bh=1000&h=1000
"Scarlet Double Face Satin Ribbon - 1 1/2"" x 50yds",R50873,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Double Face Satin Ribbon,,,No set.,,No dim.,"Double Face Satin Ribbon
Made in U.S.A.
Price per roll.

Double Face Satin Ribbon can be customized with your store name. Please contact customer service at 1-800-624-6244 for more details.",1,$20.50 ,,,,,,,http://www.packagingsource.com/resize/images/scarlet.jpg?bw=1000&w=1000&bh=1000&h=1000
Baby Dots Reversible Gift Wrap,E5455 B,Please Select Size,Home|Gift Wrap - Shamrock|Baby Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Baby gift wrap paper.
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Baby-Dots-Reversible-Gift-Wrap/baby-dots-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
Baby Dots Reversible Gift Wrap,E5455 B,"18"" x 417' Half Ream / $103.75",Home|Gift Wrap - Shamrock|Baby Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Baby gift wrap paper.
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Baby-Dots-Reversible-Gift-Wrap/baby-dots-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
Baby Dots Reversible Gift Wrap,E5455 B,"18"" x 833' Full Ream / $178.00",Home|Gift Wrap - Shamrock|Baby Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Baby gift wrap paper.
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Baby-Dots-Reversible-Gift-Wrap/baby-dots-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
Baby Dots Reversible Gift Wrap,E5455 B,"24"" x 100' Cutter Box / $32.50",Home|Gift Wrap - Shamrock|Baby Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Baby gift wrap paper.
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Baby-Dots-Reversible-Gift-Wrap/baby-dots-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
Baby Dots Reversible Gift Wrap,E5455 B,"24"" x 417' Half Ream / $95.90",Home|Gift Wrap - Shamrock|Baby Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Baby gift wrap paper.
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Baby-Dots-Reversible-Gift-Wrap/baby-dots-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
Baby Dots Reversible Gift Wrap,E5455 B,"24"" x 833' Full Ream / $169.90",Home|Gift Wrap - Shamrock|Baby Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Baby gift wrap paper.
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Baby-Dots-Reversible-Gift-Wrap/baby-dots-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
7/8 x 1 9/32 String Tags,ST3,N|o| |o|p|t|i|o|n,"Home|Tags - Pricing, Jewelry|Merchandise String Tags",,,No set.,,1000/case,"ST3 String Tags
1000 per case
Price per 1000",1,$12.80 ,,,,,,,http://www.packagingsource.com/resize/images/Merchandise-String-Tags.jpg?bw=1000&w=1000&bh=1000&h=1000
Gone Fishin' Reversible Gift Wrap,E6352 C,Please Select Size,Home|Gift Wrap - Shamrock|Celebration/Kid's/Birthday Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Celebration/Kid's/Birthday gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gone-Fishin-Reversible-Gift-Wrap/gone-fishing-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
Gone Fishin' Reversible Gift Wrap,E6352 C,"18"" x 417' Half Ream / $119.00",Home|Gift Wrap - Shamrock|Celebration/Kid's/Birthday Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Celebration/Kid's/Birthday gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gone-Fishin-Reversible-Gift-Wrap/gone-fishing-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
Gone Fishin' Reversible Gift Wrap,E6352 C,"18"" x 833' Full Ream / $207.50",Home|Gift Wrap - Shamrock|Celebration/Kid's/Birthday Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Celebration/Kid's/Birthday gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gone-Fishin-Reversible-Gift-Wrap/gone-fishing-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
Gone Fishin' Reversible Gift Wrap,E6352 C,"24"" x 100' Cutter Box / $38.70",Home|Gift Wrap - Shamrock|Celebration/Kid's/Birthday Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Celebration/Kid's/Birthday gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gone-Fishin-Reversible-Gift-Wrap/gone-fishing-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
Gone Fishin' Reversible Gift Wrap,E6352 C,"24"" x 417' Half Ream / $111.50",Home|Gift Wrap - Shamrock|Celebration/Kid's/Birthday Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Celebration/Kid's/Birthday gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gone-Fishin-Reversible-Gift-Wrap/gone-fishing-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
Gone Fishin' Reversible Gift Wrap,E6352 C,"24"" x 833' Full Ream / $199.70",Home|Gift Wrap - Shamrock|Celebration/Kid's/Birthday Gift Wrap,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Celebration/Kid's/Birthday gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Gone-Fishin-Reversible-Gift-Wrap/gone-fishing-gift-wrap.jpg?bw=1000&w=1000&bh=1000&h=1000
Agate Tissue Paper,RC-1184,N|o| |o|p|t|i|o|n,Home|Tissue Paper|All Occasion Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 240 sheets/pack","240 sheets per package
20"" x 30""",1,$39.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Agate-Tissue-Paper/Agate.gif?bw=1000&w=1000&bh=1000&h=1000
New Yellow Tulle Ribbon,TU-110-640,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Tulle Ribbon,,,No set.,,"6"" x 25yds","Tulle Ribbon is great for decorations, gift bows, and other gift packaging.
6"" x 25yds
Price per roll",1,$2.55 ,,,,,,,http://www.packagingsource.com/resize/images/tulle_newyellow.jpg?bw=1000&w=1000&bh=1000&h=1000
Christmas Chevron Tissue Paper,CO-XPT-802,N|o| |o|p|t|i|o|n,Home|Closeout Packaging|Closeout Tissue Paper|Closeout Bulk Tissue,,,No set.,,"20"" x 30"", 200 sheets/pack","Closeout Tissue Paper
Tissue Brand: Jillson Roberts
20"" x 30"" sheet size
240 sheets per package.
Price per package.",1,$29.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Christmas-Chevron-Tissue-Paper/Christmas-Chevron-Tissue-Paper.jpg?bw=1000&w=1000&bh=1000&h=1000
City Collection Plastic Bags,CI-PB20,N|o| |o|p|t|i|o|n,Home|Bags - All Occasion Bags|City Paper Shopping Bags,,,No set.,,"20"" x 23"" x 4"" - 250/case","City Collection Plastic Bags
500 bags per case
Price per case

Lo-Density with Die-Cut Handles
Recyclable and Biodegradable",1,$104.95 ,,,,,,,http://www.packagingsource.com/resize/images/City-Collection20.jpg?bw=1000&w=1000&bh=1000&h=1000
Yellow Tissue Paper,CT2030-YL,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Solid Color Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 480 sheets/pack","Yellow Solid Tissue Paper
SatinWrap Tissue Paper
20"" x 30"" sheet size
480 sheets per ream",1,$29.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Yellow-Tissue-Paper/yellow-tissue-paper.jpg?bw=1000&w=1000&bh=1000&h=1000
Harlequin Sherbet Tissue Paper,PT320B,N|o| |o|p|t|i|o|n,Home|Tissue Paper|All Occasion Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 240 sheets/pack","20"" x 30"" sheet size.
240 sheets per package.
Price per package.",1,$49.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Harlequin-Sherbet-Tissue-Paper/BPT320a.jpg?bw=1000&w=1000&bh=1000&h=1000
